CustomerID,Age,City,SignupDate,CustomerSegment
107912,46,Mashhad,06-05-2025,Regular
107913,27,Mashhad,07-02-2023,Regular
107914,65,Rasht,10-04-2024,Regular
107915,24,Tehran,27-06-2023,Regular
107916,63,Rasht,13-01-2023,Regular
107917,50,Isfahan,04-09-2024,Regular
107918,23,Ahvaz,22-01-2025,New
107919,20,Mashhad,09-06-2024,Regular
107920,37,Tabriz,11-01-2024,New
107921,34,Shiraz,16-07-2024,New
107922,33,Rasht,16-06-2023,Regular
107923,43,Tehran,24-02-2023,Regular
107924,24,Tehran,22-06-2023,Regular
107925,,Rasht,01-03-2023,Regular
107926,51,Tehran,22-04-2025,New
107927,65,Tabriz,28-10-2024,New
107928,31,Tehran,25-07-2023,New
107929,62,Tehran,16-09-2024,Regular
107930,34,,14-06-2024,Regular
107931,34,Shiraz,02-05-2023,Regular
107932,22,Shiraz,28-11-2025,New
107933,38,Isfahan,23-10-2025,New
107934,41,Karaj,10-04-2025,New
107935,49,Kerman,04-06-2025,Regular
107936,25,Tehran,22-08-2024,New
107937,27,tehran,30-05-2025,New
107938,38,,01-08-2024,Regular
107939,21,Karaj,01-07-2023,New
107940,24,Mashhad,03-07-2023,Regular
107941,48,Tabriz,24-07-2025,Regular
107942,63,Isfahan,03-05-2024,New
107943,45,Tabriz,09-03-2025,New
107944,24,Qom,08-06-2023,New
107945,65,Shiraz,05-05-2024,New
107946,43,Isfahan,02-04-2023,VIP
107947,52,Tehran,30-08-2023,Regular
107948,27,Shiraz,30-04-2023,Regular
107949,45,Tehran,16-08-2023,Regular
107950,21,Ahvaz,26-10-2024,New
107951,48,Mashad,06-01-2023,Regular
107952,27,Tehran,31-07-2023,New
107953,61,Tehran,26-01-2025,Regular
107954,20,Shiraz,13-06-2023,Regular
107955,49,Rasht,31-08-2024,New
107956,24,Mashhad,07-08-2025,Regular
107957,50,Tehran,04-05-2025,New
107958,41,Mashhad,14-05-2023,New
107959,64,Kerman,11-06-2023,New
107960,49,Ahvaz,11-02-2025,New
107961,35,Tehran,15-01-2024,New
107962,22,Tabriz,01-04-2024,VIP
107963,46,Qom,06-06-2024,New
107964,39,Karaj,26-09-2024,Regular
107965,20,Isfahan,06-05-2024,New
107966,45,Karaj,26-01-2023,New
107967,28,Shiraz,14-04-2023,New
107968,29,Tehran,01-01-2023,New
107969,18,Tehran,18-10-2023,New
107970,35,,13-06-2025,New
107971,28,Tehran,30-11-2025,New
107972,21,Mashhad,04-06-2024,Regular
107973,38,Qom,30-01-2023,VIP
107974,28,Ahvaz,20-03-2023,New
107975,24,Tehran,11-06-2025,Regular
107976,40,Tehran,12-01-2024,Regular
107977,21,Tabriz,23-08-2025,Regular
107978,65,Isfahan,08-07-2024,Regular
107979,40,Tehran,20-08-2025,Regular
107980,65,Qom,29-05-2023,VIP
107981,60,Tehran,28-07-2025,New
107982,65,Tehran,21-08-2024,Regular
107983,44,Karaj,24-04-2024,Regular
107984,38,Tabriz,01-08-2024,VIP
107985,52,Mashhad,25-12-2023,Regular
107986,21,Karaj,22-10-2024,VIP
107987,58,Rasht,23-04-2025,Regular
107988,33,Tehran,06-06-2025,Regular
107989,18,Tabriz,07-12-2025,Regular
107990,29,Tehran,27-03-2024,Regular
107991,29,Isfahan,21-04-2025,Regular
107992,18,Isfahan,30-08-2025,Regular
107993,50,Mashhad,20-01-2023,New
107994,22,Tehran,03-06-2024,VIP
107995,58,Qom,06-02-2025,Regular
107996,39,Mashhad,15-05-2024,Regular
107997,52,Ahvaz,20-04-2023,New
107998,34,Mashhad,18-12-2024,New
107999,24,Ahvaz,20-03-2024,New
108000,26,Shiraz,07-11-2024,New
108001,49,Mashhad,02-01-2023,Regular
108002,52,Karaj,13-01-2023,Regular
108003,30,Qom,22-10-2024,Regular
108004,35,Isfahan,11-12-2025,Regular
108005,63,Isfahan,01-12-2024,VIP
108006,58,Shiraz,29-10-2025,Regular
108007,37,Shiraz,16-07-2025,Regular
108008,29,Isfahan,05-11-2023,Regular
108009,32,Karaj,23-04-2023,Regular
108010,43,Mashhad,03-09-2024,Regular
108011,45,Isfahan,10-11-2024,New
108012,26,Tabriz,23-04-2025,Regular
108013,21,Kerman,24-07-2024,Regular
108014,41,Tehran,04-10-2025,New
108015,56,Tehran,13-07-2025,VIP
108016,25,Tehran,03-10-2024,Regular
108017,37,Karaj,26-08-2024,Regular
108018,25,Isfahan,21-01-2023,New
108019,29,Mashhad,05-05-2025,New
108020,47,Tehran,15-01-2025,Regular
108021,31,Rasht,08-09-2025,Regular
108022,30,Isfahan,12-04-2023,Regular
108023,65,Tabriz,09-06-2023,New
108024,26,Tehran,04-01-2025,New
108025,27,Tehran,19-06-2024,New
108026,62,Tehran,05-10-2024,Regular
108027,44,Mashhad,20-04-2024,Regular
108028,20,Isfahan,02-12-2024,New
108029,38,Tehran,22-12-2024,Regular
108030,45,Mashhad,27-07-2023,Regular
108031,30,Tehran,12-04-2025,Regular
108032,44,Mashhad,24-06-2024,New
108033,49,Tehran,22-09-2024,Regular
108034,30,Tehran,07-11-2024,VIP
108035,56,Tehran,26-03-2025,New
108036,39,Karaj,25-11-2023,New
108037,64,Rasht,08-01-2023,Regular
108038,22,Tabriz,18-07-2023,New
108039,33,Tehran,23-11-2025,Regular
108040,52,Kerman,01-09-2023,Regular
108041,60,Kerman,01-10-2023,New
108042,28,Isfahan,28-07-2025,Regular
108043,65,Tehran,16-09-2023,Regular
108044,27,Karaj,23-05-2024,Regular
108045,37,Kerman,10-02-2024,New
108046,33,Karaj,24-12-2024,Regular
108047,38,Tabriz,13-10-2024,Regular
108048,61,Tabriz,17-07-2024,New
108049,53,Kerman,03-07-2024,Regular
108050,56,Tehran,02-07-2025,VIP
108051,30,Tehran,28-09-2024,Regular
108052,63,Ahvaz,10-07-2024,New
108053,38,Tehran,29-08-2025,New
108054,49,Mashhad,13-04-2023,Regular
108055,51,Mashhad,01-07-2025,Regular
108056,49,Tehran,05-08-2023,New
108057,46,Tehran,30-12-2023,New
108058,41,Shiraz,15-01-2023,Regular
108059,49,Mashhad,17-09-2024,Regular
108060,61,Shiraz,29-06-2025,New
108061,36,Mashhad,23-02-2024,Regular
108062,42,Rasht,27-12-2024,Regular
108063,26,Shiraz,06-03-2024,New
108064,35,Kerman,11-04-2025,New
108065,55,Mashhad,29-12-2025,VIP
108066,48,Tehran,21-02-2025,Regular
108067,28,Qom,08-01-2024,New
108068,44,Qom,21-06-2025,Regular
108069,56,Tehran,11-02-2023,Regular
108070,23,Tabriz,16-12-2025,VIP
108071,20,Tabriz,08-07-2025,VIP
108072,36,Tehran,16-12-2024,Regular
108073,49,Shiraz,10-11-2024,Regular
108074,33,Tehran,04-10-2023,New
108075,57,Tehran,17-04-2024,Regular
108076,58,Ahvaz,22-04-2023,Regular
108077,43,Isfahan,06-01-2024,Regular
108078,36,Qom,07-10-2024,New
108079,20,Karaj,01-02-2024,Regular
108080,57,Kerman,23-04-2025,VIP
108081,60,Isfahan,23-07-2025,New
108082,39,Isfahan,06-09-2024,Regular
108083,42,Mashhad,09-01-2024,Regular
108084,54,Tabriz,29-11-2023,Regular
108085,51,Isfahan,21-08-2024,VIP
108086,24,Karaj,27-02-2025,Regular
108087,50,Mashhad,19-05-2023,New
108088,62,Tehran,05-05-2024,Regular
108089,54,Ahvaz,27-04-2024,Regular
108090,41,Qom,10-11-2023,New
108091,43,Mashhad,18-09-2023,Regular
108092,30,Karaj,09-07-2025,Regular
108093,49,Isfahan,18-04-2024,Regular
108094,29,Karaj,23-09-2024,Regular
108095,34,Mashhad,11-02-2023,Regular
108096,30,Shiraz,07-11-2023,Regular
108097,34,Tehran,02-09-2023,Regular
108098,35,Tehran,26-12-2023,New
108099,21,Qom,10-07-2025,Regular
108100,52,Mashhad,17-09-2024,VIP
108101,39,Tehran,14-09-2025,Regular
108102,63,Tehran,08-04-2024,Regular
108103,26,Isfahan,23-04-2025,VIP
108104,50,Karaj,25-06-2023,New
108105,26,Mashhad,11-06-2025,New
108106,44,Karaj,30-10-2024,New
108107,41,Ahvaz,12-02-2023,Regular
108108,39,Mashhad,24-01-2025,New
108109,49,Qom,08-06-2024,Regular
108110,57,Tehran,01-01-2023,Regular
108111,33,Isfahan,16-07-2025,New
108112,58,Tehran,10-08-2024,Regular
108113,26,Tehran,26-10-2024,New
108114,32,Tehran,23-09-2024,Regular
108115,32,Tehran,10-04-2023,New
108116,63,Ahvaz,30-12-2023,New
108117,23,Shiraz,07-02-2025,New
108118,36,Rasht,06-01-2024,Regular
108119,38,Shiraz,30-08-2025,New
108120,56,Tabriz,14-12-2023,Regular
108121,41,Tehran,18-05-2024,Regular
108122,64,Shiraz,02-05-2024,Regular
108123,53,Mashhad,21-01-2023,New
108124,51,Rasht,08-06-2025,Regular
108125,54,Rasht,29-05-2023,New
108126,25,Tehran,28-05-2024,Regular
108127,39,Tabriz,21-09-2025,Regular
108128,46,Tabriz,24-12-2025,Regular
108129,28,Shiraz,10-09-2023,New
108130,23,Tehran,16-02-2024,Regular
108131,24,Tabriz,11-09-2024,Regular
108132,55,Qom,04-02-2025,New
108133,49,Mashhad,01-10-2023,Regular
108134,31,Shiraz,24-08-2024,New
108135,53,Tehran,02-07-2025,Regular
108136,51,Rasht,14-04-2025,Regular
108137,57,Tehran,19-06-2025,New
108138,61,Tehran,30-08-2025,New
108139,60,Mashhad,01-08-2025,Regular
108140,26,Qom,14-07-2024,Regular
108141,54,Karaj,02-12-2025,New
108142,36,Tehran,25-06-2024,New
108143,37,Tehran,15-02-2025,Regular
108144,49,Karaj,29-10-2025,New
108145,46,Mashhad,17-02-2023,New
108146,38,Tehran,19-10-2025,Regular
108147,65,Kerman,18-06-2025,Regular
108148,26,Tehran,27-12-2025,Regular
108149,22,Shiraz,26-04-2025,New
108150,19,Tehran,21-06-2023,Regular
108151,57,Karaj,27-11-2023,Regular
108152,37,Karaj,04-01-2023,Regular
108153,38,Mashhad,27-10-2024,VIP
108154,49,Tabriz,23-04-2024,New
108155,38,Rasht,03-06-2024,Regular
108156,45,Qom,14-03-2025,Regular
108157,20,Isfahan,17-06-2025,New
108158,25,Isfahan,21-03-2023,VIP
108159,62,Ahvaz,01-10-2025,Regular
108160,39,Tehran,14-02-2024,New
108161,26,Tehran,03-04-2025,New
108162,35,Tehran,28-09-2024,New
108163,34,Qom,30-04-2024,VIP
108164,31,Tehran,21-08-2023,VIP
108165,32,Mashhad,27-07-2023,Regular
108166,53,Tabriz,11-03-2025,New
108167,23,Tehran,18-12-2023,Regular
108168,32,Mashhad,09-09-2023,Regular
108169,40,Isfahan,07-01-2023,New
108170,43,Tehran,09-07-2025,New
108171,60,Kerman,09-03-2024,Regular
108172,62,Tehran,17-01-2024,Regular
108173,32,Ahvaz,12-02-2024,Regular
108174,43,Isfahan,17-10-2024,Regular
108175,19,Tehran,11-06-2024,New
108176,47,Tehran,18-08-2024,New
108177,25,Isfahan,01-11-2023,Regular
108178,21,Mashhad,21-11-2023,Regular
108179,50,Tehran,02-08-2025,New
108180,26,Kerman,25-04-2024,Regular
108181,40,Isfahan,01-12-2025,Regular
108182,22,Rasht,15-07-2025,New
108183,53,Tehran,18-02-2025,New
108184,54,Tehran,23-08-2024,VIP
108185,45,Shiraz,06-07-2025,Regular
108186,58,Tehran,02-03-2023,New
108187,38,Tehran,30-06-2024,Regular
108188,26,Tehran,19-02-2025,New
108189,25,Tehran,29-04-2023,Regular
108190,28,Karaj,19-07-2023,Regular
108191,27,Mashhad,13-03-2023,Regular
108192,33,Kerman,16-06-2024,Regular
108193,28,Tehran,15-08-2024,Regular
108194,46,Mashhad,28-05-2024,New
108195,25,Mashhad,02-03-2023,Regular
108196,47,Isfahan,16-06-2024,New
108197,34,Ahvaz,30-08-2025,New
108198,50,Ahvaz,03-02-2023,VIP
108199,42,tehran,29-04-2025,VIP
108200,61,Mashhad,26-10-2023,Regular
108201,39,Qom,23-03-2023,Regular
108202,32,Tehran,25-02-2023,New
108203,46,Shiraz,14-01-2023,Regular
108204,49,Tehran,30-03-2024,New
108205,39,Isfahan,29-06-2024,New
108206,44,Isfahan,11-11-2024,Regular
108207,40,Mashhad,30-03-2023,Regular
108208,32,Rasht,17-12-2024,VIP
108209,33,Shiraz,21-03-2025,VIP
108210,61,Rasht,12-03-2023,Regular
108211,50,Karaj,09-01-2025,New
108212,22,Mashhad,11-05-2023,New
108213,64,Isfahan,26-04-2024,Regular
108214,52,Mashhad,25-12-2024,New
108215,20,Qom,11-08-2025,Regular
108216,52,Tehran,04-08-2024,Regular
108217,46,Rasht,21-04-2024,Regular
108218,61,Shiraz,01-07-2025,Regular
108219,41,Tabriz,25-08-2023,Regular
108220,42,Shiraz,13-08-2023,Regular
108221,33,Shiraz,25-05-2024,Regular
108222,33,Tabriz,12-05-2023,New
108223,47,Tabriz,25-01-2023,Regular
108224,57,Tehran,01-02-2024,Regular
108225,60,Shiraz,17-06-2023,New
108226,,Mashhad,28-11-2024,Regular
108227,47,Tabriz,23-08-2024,VIP
108228,42,Shiraz,16-06-2024,New
108229,34,Tehran,27-06-2024,Regular
108230,54,Karaj,18-04-2023,New
108231,33,Isfahan,16-03-2024,Regular
108232,30,Shiraz,20-03-2023,VIP
108233,59,Tabriz,24-01-2024,New
108234,46,Tabriz,12-01-2025,Regular
108235,35,Karaj,16-12-2025,Regular
108236,59,Tehran,22-11-2023,New
108237,64,Tehran,17-10-2023,Regular
108238,33,Tabriz,03-01-2025,VIP
108239,43,Tehran,02-10-2025,VIP
108240,41,Tehran,19-11-2023,Regular
108241,51,Tehran,06-07-2025,New
108242,63,Mashhad,11-12-2023,New
108243,44,Kerman,01-12-2024,New
108244,56,Tehran,18-08-2023,Regular
108245,46,Mashhad,14-10-2023,Regular
108246,60,Rasht,13-12-2025,Regular
108247,37,Kerman,02-03-2024,Regular
108248,36,Tehran,18-01-2023,New
108249,38,Ahvaz,25-04-2025,VIP
108250,65,Tehran,20-05-2023,New
108251,47,Karaj,02-05-2023,New
108252,25,Tehran,04-07-2025,Regular
108253,19,Mashhad,17-01-2024,New
108254,42,Tehran,01-06-2023,New
108255,,Karaj,04-12-2025,VIP
108256,41,Tehran,04-11-2023,VIP
108257,44,Isfahan,24-11-2024,Regular
108258,56,Karaj,15-10-2023,New
108259,42,Tehran,28-09-2024,New
108260,61,Rasht,02-02-2025,New
108261,48,Mashhad,09-04-2025,New
108262,53,Tehran,26-03-2024,VIP
108263,55,Tehran,05-11-2024,New
108264,48,Mashhad,09-07-2025,Regular
108265,20,Tehran,09-07-2025,New
108266,38,Shiraz,29-03-2025,Regular
108267,24,Tabriz,13-03-2024,New
108268,42,Isfahan,04-08-2024,New
108269,24,Isfahan,25-11-2025,New
108270,42,Qom,30-09-2023,VIP
108271,34,Mashhad,28-01-2025,Regular
108272,18,Tabriz,17-05-2025,Regular
108273,23,Rasht,10-06-2024,New
108274,42,Tehran,06-08-2025,Regular
108275,21,Tabriz,13-04-2024,Regular
108276,59,Rasht,04-07-2025,Regular
108277,54,Shiraz,06-12-2024,Regular
108278,52,Kerman,26-02-2023,Regular
108279,26,Mashhad,20-06-2025,VIP
108280,56,Shiraz,03-02-2025,VIP
108281,48,Mashhad,01-09-2023,Regular
108282,36,Tehran,09-02-2025,New
108283,18,Kerman,14-07-2024,New
108284,43,Tehran,29-10-2025,New
108285,56,Kerman,30-11-2023,New
108286,19,Tabriz,16-10-2023,Regular
108287,20,Rasht,05-03-2023,Regular
108288,36,Kerman,11-05-2025,Regular
108289,42,Shiraz,14-12-2025,Regular
108290,40,Kerman,24-01-2025,VIP
108291,38,Karaj,09-02-2024,New
108292,30,Shiraz,20-08-2025,New
108293,20,Tabriz,05-10-2023,Regular
108294,19,Tehran,29-01-2025,Regular
108295,22,Tehran,15-10-2024,Regular
108296,51,Tehran,22-07-2025,Regular
108297,55,Isfahan,30-11-2025,New
108298,38,Tehran,29-01-2024,Regular
108299,21,Shiraz,15-04-2023,VIP
108300,37,Tabriz,22-06-2023,Regular
108301,65,Tabriz,20-03-2025,Regular
108302,29,Rasht,02-02-2024,New
108303,41,Kerman,03-06-2023,New
108304,43,Rasht,11-06-2025,New
108305,33,Tabriz,11-12-2024,Regular
108306,39,Tehran,25-05-2023,Regular
108307,40,Rasht,19-02-2025,VIP
108308,40,Tehran,29-11-2024,Regular
108309,52,Tehran,14-12-2025,New
108310,45,Mashhad,17-12-2025,Regular
108311,20,,04-12-2025,New
108312,18,Karaj,07-09-2025,Regular
108313,37,Tehran,18-05-2025,New
108314,61,Karaj,04-01-2025,Regular
108315,19,Tehran,19-08-2024,VIP
108316,21,Mashhad,17-05-2025,New
108317,50,Mashhad,23-11-2025,Regular
108318,39,Mashhad,08-05-2023,Regular
108319,29,Karaj,30-05-2023,New
108320,,Tehran,30-06-2024,New
108321,49,Tehran,18-11-2023,Regular
108322,43,Tehran,05-08-2024,New
108323,48,Karaj,07-12-2023,New
108324,31,Kerman,07-05-2025,Regular
108325,43,Tabriz,10-09-2025,Regular
108326,59,Shiraz,06-11-2023,New
108327,,Rasht,25-04-2025,VIP
108328,37,Tehran,27-04-2023,Regular
108329,25,Tehran,22-05-2025,VIP
108330,48,Isfahan,03-02-2025,Regular
108331,19,Tehran,16-02-2025,New
108332,29,Isfahan,23-06-2024,New
108333,52,Isfahan,28-04-2023,VIP
108334,18,Mashhad,11-07-2025,Regular
108335,65,Isfahan,01-05-2023,Regular
108336,37,Mashhad,11-06-2024,Regular
108337,37,Tehran,10-07-2023,Regular
108338,43,Ahvaz,15-07-2025,Regular
108339,48,Karaj,20-09-2024,New
108340,40,Tehran,10-07-2024,Regular
108341,60,Tehran,14-12-2023,Regular
108342,64,Tehran,07-05-2025,Regular
108343,27,Tehran,19-08-2023,Regular
108344,51,Tehran,28-02-2025,Regular
108345,32,Tehran,27-11-2025,New
108346,65,Ahvaz,19-10-2023,New
108347,30,Qom,21-01-2025,New
108348,32,Qom,05-12-2023,New
108349,52,Tabriz,15-10-2025,New
108350,55,Karaj,11-09-2025,Regular
108351,24,Karaj,10-12-2023,Regular
108352,44,Ahvaz,10-09-2023,Regular
108353,34,Karaj,01-04-2023,Regular
108354,47,Karaj,02-02-2025,Regular
108355,44,Qom,03-10-2025,New
108356,65,Shiraz,08-06-2023,Regular
108357,62,Tehran,12-06-2025,New
108358,49,Tehran,06-04-2025,New
108359,50,Isfahan,31-05-2024,Regular
108360,,Tehran,02-09-2023,Regular
108361,26,Tehran,15-12-2024,New
108362,52,Tehran,12-10-2024,Regular
108363,55,Mashhad,07-06-2025,New
108364,24,Kerman,09-09-2024,New
108365,60,Mashhad,23-02-2023,Regular
108366,51,Tehran,11-08-2023,Regular
108367,34,Mashhad,21-02-2024,Regular
108368,41,Mashhad,22-06-2024,Regular
108369,41,Tabriz,19-01-2024,Regular
108370,62,Tabriz,20-08-2025,New
108371,64,Tehran,04-11-2023,Regular
108372,56,Shiraz,15-01-2025,Regular
108373,,Tehran,31-01-2024,Regular
108374,22,Tabriz,22-12-2025,Regular
108375,61,Rasht,30-09-2025,Regular
108376,24,Rasht,09-05-2025,New
108377,26,Tehran,17-04-2025,Regular
108378,21,Karaj,05-12-2024,New
108379,63,Qom,05-10-2024,New
108380,41,Ahvaz,08-09-2024,Regular
108381,29,Tehran,30-01-2023,Regular
108382,21,Isfahan,23-10-2025,Regular
108383,37,Tehran,10-12-2025,Regular
108384,52,Tehran,31-07-2024,Regular
108385,65,Tabriz,11-08-2025,New
108386,44,Isfahan,16-03-2024,Regular
108387,47,Tehran,03-05-2023,New
108388,58,Ahvaz,02-07-2025,Regular
108389,61,Isfahan,11-07-2024,Regular
108390,31,Kerman,26-10-2025,New
108391,65,Qom,22-08-2023,VIP
108392,42,Ahvaz,08-06-2024,Regular
108393,62,Karaj,31-12-2024,Regular
108394,23,Tehran,31-05-2023,Regular
108395,,Tehran,27-12-2025,Regular
108396,60,Rasht,28-10-2024,Regular
108397,50,Tehran,08-07-2023,New
108398,26,Mashhad,22-03-2025,VIP
108399,60,Tabriz,19-08-2025,Regular
108400,22,Tehran,14-02-2024,Regular
108401,50,Tehran,29-10-2024,Regular
108402,27,Isfahan,29-03-2025,New
108403,21,Mashhad,09-06-2023,Regular
108404,56,Tabriz,04-08-2024,Regular
108405,58,Tehran,04-09-2024,Regular
108406,23,Isfahan,26-11-2023,New
108407,22,Tehran,25-11-2023,Regular
108408,47,Tabriz,20-11-2024,VIP
108409,19,Tehran,03-04-2025,VIP
108410,53,Tehran,01-03-2024,Regular
108411,61,Qom,10-06-2023,Regular
108412,54,Tehran,11-05-2025,Regular
108413,29,Karaj,10-07-2023,New
108414,27,Tehran,04-01-2023,Regular
108415,50,Tehran,19-12-2023,Regular
108416,20,Mashhad,14-06-2025,New
108417,43,Ahvaz,08-04-2025,Regular
108418,39,Mashhad,02-12-2023,New
108419,53,Tehran,22-07-2024,Regular
108420,27,Shiraz,16-11-2025,Regular
108421,54,Mashhad,26-02-2025,Regular
108422,51,Qom,11-04-2025,New
108423,29,Kerman,06-04-2023,New
108424,35,Shiraz,21-09-2023,Regular
108425,21,Isfahan,24-04-2023,Regular
108426,39,Mashhad,07-12-2025,New
108427,30,Kerman,10-01-2024,Regular
108428,23,Isfahan,01-07-2024,VIP
108429,44,Tehran,26-08-2024,Regular
108430,45,Kerman,26-07-2024,New
108431,22,Kerman,27-02-2023,New
108432,26,Isfahan,22-09-2025,Regular
108433,21,Mashhad,21-02-2024,Regular
108434,50,Karaj,02-10-2025,VIP
108435,34,Qom,17-04-2025,New
108436,21,Isfahan,02-02-2025,Regular
108437,27,Mashhad,08-02-2025,VIP
108438,64,Mashhad,07-12-2025,New
108439,30,Mashhad,29-11-2023,VIP
108440,50,Tehran,27-12-2023,Regular
108441,40,Karaj,04-01-2025,Regular
108442,26,Tehran,12-09-2023,Regular
108443,32,Mashhad,30-05-2025,Regular
108444,18,Ahvaz,02-02-2023,VIP
108445,53,Mashhad,09-09-2025,New
108446,34,Mashhad,15-01-2024,Regular
108447,41,Rasht,05-01-2023,New
108448,25,Tehran,21-10-2024,New
108449,57,Ahvaz,29-10-2023,Regular
108450,28,Tehran,01-12-2023,Regular
108451,45,Isfahan,11-06-2024,Regular
108452,59,Tabriz,26-09-2024,New
108453,52,Mashhad,30-05-2023,New
108454,46,Shiraz,22-02-2023,New
108455,60,Tehran,20-05-2024,New
108456,26,Shiraz,23-01-2024,New
108457,64,Tehran,29-09-2024,Regular
108458,44,Qom,30-03-2025,New
108459,37,Shiraz,03-11-2024,VIP
108460,30,Isfahan,25-04-2023,New
108461,53,Tehran,26-12-2025,Regular
108462,64,tehran,21-02-2025,New
108463,51,Shiraz,23-02-2023,New
108464,19,Tehran,15-04-2025,Regular
108465,40,Tabriz,22-08-2025,New
108466,53,Tehran,14-09-2024,New
108467,37,Tehran,30-06-2025,Regular
108468,55,Karaj,28-08-2025,Regular
108469,51,Tehran,21-11-2025,Regular
108470,21,Tehran,11-11-2025,New
108471,44,Tabriz,01-08-2023,New
108472,26,Karaj,07-02-2023,Regular
108473,41,Tehran,14-12-2024,VIP
108474,36,Tehran,13-01-2025,New
108475,56,Isfahan,14-09-2024,New
108476,59,Shiraz,17-09-2023,Regular
108477,40,Isfahan,04-11-2025,VIP
108478,43,Tabriz,22-03-2024,New
108479,48,Karaj,22-03-2025,Regular
108480,49,Rasht,13-11-2024,Regular
108481,48,Mashhad,07-09-2025,New
108482,55,Tehran,18-02-2025,Regular
108483,65,Tehran,25-11-2024,Regular
108484,57,Tehran,09-07-2025,New
108485,24,Mashhad,01-03-2023,New
108486,40,Ahvaz,11-02-2025,New
108487,40,Mashhad,03-10-2024,New
108488,42,Tehran,01-05-2025,Regular
108489,43,,03-09-2023,Regular
108490,52,Kerman,17-10-2024,Regular
108491,38,Tehran,08-11-2023,Regular
108492,30,Karaj,09-05-2023,Regular
108493,39,Qom,21-09-2024,New
108494,59,Mashhad,24-01-2023,Regular
108495,32,Tabriz,12-04-2023,New
108496,18,Isfahan,03-08-2024,New
108497,64,Tehran,10-09-2025,Regular
108498,27,Isfahan,22-02-2025,Regular
108499,46,Tehran,17-01-2023,New
108500,56,Karaj,30-04-2023,Regular
108501,31,Qom,17-04-2024,New
108502,34,Mashhad,15-04-2024,Regular
108503,31,Shiraz,13-02-2023,Regular
108504,25,Tehran,08-10-2023,Regular
108505,25,Tehran,19-05-2023,New
108506,26,Tabriz,12-09-2024,Regular
108507,39,Tehran,21-12-2024,New
108508,43,Qom,03-03-2024,Regular
108509,18,Tehran,17-09-2024,VIP
108510,58,Qom,09-08-2023,New
108511,50,Mashhad,21-07-2025,Regular
108512,21,Mashhad,05-01-2023,New
108513,58,Karaj,06-07-2024,Regular
108514,19,Shiraz,19-12-2023,Regular
108515,44,Tehran,08-05-2024,Regular
108516,40,Ahvaz,19-07-2024,Regular
108517,42,Mashhad,08-12-2024,VIP
108518,63,Tehran,14-10-2025,Regular
108519,62,Isfahan,06-09-2024,VIP
108520,31,Shiraz,07-09-2023,New
108521,45,Tabriz,27-07-2024,VIP
108522,64,Ahvaz,14-07-2024,New
108523,52,Shiraz,04-08-2025,New
108524,60,Tehran,12-09-2024,Regular
108525,38,Tehran,08-08-2025,New
108526,31,Tehran,11-12-2024,Regular
108527,42,Mashad,18-09-2024,New
108528,57,Tehran,26-12-2023,Regular
108529,62,Tabriz,08-10-2023,New
108530,50,Shiraz,19-04-2023,New
108531,51,Qom,23-08-2024,Regular
108532,42,,05-10-2025,Regular
108533,,,14-01-2023,New
108534,38,Rasht,09-11-2025,Regular
108535,41,Shiraz,30-07-2025,Regular
108536,57,Isfahan,24-04-2024,Regular
108537,44,Karaj,10-12-2023,New
108538,56,Rasht,27-09-2024,VIP
108539,19,Tehran,25-07-2025,Regular
108540,54,Rasht,01-02-2023,New
108541,42,Tehran,07-05-2024,New
108542,65,Kerman,21-02-2023,New
108543,40,Tehran,06-12-2024,VIP
108544,40,Tehran,25-03-2023,VIP
108545,24,Tehran,13-12-2023,Regular
108546,56,Qom,19-03-2025,Regular
108547,51,Kerman,03-04-2025,Regular
108548,59,Mashhad,06-09-2023,Regular
108549,22,Mashhad,15-07-2024,Regular
108550,28,Tehran,21-07-2023,VIP
108551,60,Tehran,09-10-2024,New
108552,20,Qom,10-01-2023,New
108553,42,Tehran,10-06-2025,Regular
108554,,Kerman,26-01-2023,Regular
108555,63,Rasht,28-10-2024,New
108556,59,Tehran,19-03-2024,New
108557,61,Shiraz,02-09-2023,Regular
108558,31,Kerman,16-08-2024,Regular
108559,46,Ahvaz,05-06-2023,Regular
108560,51,Karaj,26-09-2024,Regular
108561,64,Tehran,07-12-2024,Regular
108562,18,Tehran,16-05-2024,Regular
108563,64,Qom,01-02-2024,Regular
108564,35,Mashhad,18-05-2024,New
108565,24,Tabriz,13-11-2025,Regular
108566,47,Karaj,04-04-2025,Regular
108567,55,Isfahan,07-01-2023,Regular
108568,24,Tehran,14-11-2023,Regular
108569,19,Mashhad,28-01-2023,New
108570,61,Ahvaz,18-09-2023,Regular
108571,62,Mashhad,02-05-2025,Regular
108572,25,Tehran,24-07-2025,New
108573,61,Kerman,15-05-2024,Regular
108574,,Karaj,24-01-2025,Regular
108575,65,Shiraz,10-02-2024,Regular
108576,28,Qom,06-06-2024,Regular
108577,45,Isfahan,26-06-2025,Regular
108578,65,Kerman,29-10-2023,Regular
108579,61,Ahvaz,15-12-2023,Regular
108580,47,Mashhad,30-05-2023,Regular
108581,27,Mashhad,28-08-2023,VIP
108582,22,Tehran,10-02-2023,Regular
108583,30,Tabriz,12-06-2025,New
108584,21,Tabriz,22-07-2025,Regular
108585,27,Mashad,06-04-2024,Regular
108586,21,Kerman,11-10-2024,Regular
108587,54,Isfahan,30-09-2023,Regular
108588,46,Qom,20-02-2023,New
